movieId,title,genres,average_rating,class
2079,Kidnapped (1960),Adventure|Children|Drama,3.5,средний рейтинг
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,3.6862745098039214,средний рейтинг
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,3.6794871794871793,средний рейтинг
2082,"Mighty Ducks, The (1992)",Children|Comedy,2.727272727272727,средний рейтинг
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,3.642857142857143,средний рейтинг
2084,Newsies (1992),Children|Musical,2.9375,средний рейтинг
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,3.3780487804878048,средний рейтинг
2086,One Magic Christmas (1985),Drama|Fantasy,5.0,высокий рейтинг
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,3.6315789473684212,средний рейтинг
2088,Popeye (1980),Adventure|Comedy|Musical,2.54,средний рейтинг
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,3.5416666666666665,средний рейтинг
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,3.6785714285714284,средний рейтинг
2091,Return from Witch Mountain (1978),Children|Sci-Fi,4.0,средний рейтинг
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,2.6923076923076925,средний рейтинг
2093,Return to Oz (1985),Adventure|Children|Fantasy,3.5555555555555554,средний рейтинг
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,3.265625,средний рейтинг
2095,"Shaggy D.A., The (1976)",Children|Comedy,2.25,средний рейтинг
2096,Sleeping Beauty (1959),Animation|Children|Musical,3.7,средний рейтинг
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,3.75,средний рейтинг
2098,Son of Flubber (1963),Children|Comedy,2.0,низкий рейтинг
2099,Song of the South (1946),Adventure|Animation|Children|Musical,3.7,средний рейтинг
2100,Splash (1984),Comedy|Fantasy|Romance,3.1634615384615383,средний рейтинг
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,2.5,средний рейтинг
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,4.285714285714286,высокий рейтинг
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,3.0,средний рейтинг
2104,Tex (1982),Drama,3.6666666666666665,средний рейтинг
2105,Tron (1982),Action|Adventure|Sci-Fi,3.478723404255319,средний рейтинг
2106,Swing Kids (1993),Drama|War,3.65,средний рейтинг
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,3.2,средний рейтинг
2108,L.A. Story (1991),Comedy|Romance,3.6923076923076925,средний рейтинг
2109,"Jerk, The (1979)",Comedy,3.696078431372549,средний рейтинг
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,3.3666666666666667,средний рейтинг
2111,"Man with Two Brains, The (1983)",Comedy,3.3076923076923075,средний рейтинг
2112,Grand Canyon (1991),Crime|Drama,3.2941176470588234,средний рейтинг
2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller,3.0,средний рейтинг
2114,"Outsiders, The (1983)",Drama,3.652173913043478,средний рейтинг
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,3.7653061224489797,средний рейтинг
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,3.4210526315789473,средний рейтинг
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,3.923076923076923,средний рейтинг
2118,"Dead Zone, The (1983)",Thriller,3.7,средний рейтинг
2119,Maximum Overdrive (1986),Horror,3.0,средний рейтинг
2120,Needful Things (1993),Drama|Horror,3.1666666666666665,средний рейтинг
2121,Cujo (1983),Horror|Thriller,2.7777777777777777,средний рейтинг
2122,Children of the Corn (1984),Horror|Thriller,2.3181818181818183,средний рейтинг
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,3.15,средний рейтинг
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,3.2857142857142856,средний рейтинг
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,3.75,средний рейтинг
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2.8043478260869565,средний рейтинг
2128,Safe Men (1998),Comedy,3.0,средний рейтинг
2130,Atlantic City (1980),Crime|Drama|Romance,4.125,высокий рейтинг
2131,Autumn Sonata (Höstsonaten) (1978),Drama,4.5,высокий рейтинг
2132,Who's Afraid of Virginia Woolf? (1966),Drama,4.195652173913044,высокий рейтинг
2133,Adventures in Babysitting (1987),Adventure|Comedy,3.1136363636363638,средний рейтинг
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,3.138888888888889,средний рейтинг
2135,Doctor Dolittle (1967),Adventure|Children|Musical,3.0,средний рейтинг
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,2.6944444444444446,средний рейтинг
2137,Charlotte's Web (1973),Animation|Children,3.8,средний рейтинг
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,4.0,средний рейтинг
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,3.2222222222222223,средний рейтинг
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,3.6785714285714284,средний рейтинг
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,3.3653846153846154,средний рейтинг
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,3.25,средний рейтинг
2143,Legend (1985),Adventure|Fantasy|Romance,3.3666666666666667,средний рейтинг
2144,Sixteen Candles (1984),Comedy|Romance,3.8260869565217392,средний рейтинг
2145,Pretty in Pink (1986),Comedy|Drama|Romance,3.380952380952381,средний рейтинг
2146,St. Elmo's Fire (1985),Drama|Romance,3.1666666666666665,средний рейтинг
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,1.8,низкий рейтинг
2148,House (1986),Comedy|Fantasy|Horror,3.6666666666666665,средний рейтинг
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,2.0,низкий рейтинг
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,3.513888888888889,средний рейтинг
2151,"Gods Must Be Crazy II, The (1989)",Comedy,3.7,средний рейтинг
2152,Air Bud: Golden Receiver (1998),Children|Comedy,2.25,средний рейтинг
2153,"Avengers, The (1998)",Action|Adventure,2.1538461538461537,средний рейтинг
2154,How Stella Got Her Groove Back (1998),Drama|Romance,2.6666666666666665,средний рейтинг
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,3.3,средний рейтинг
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,3.125,средний рейтинг
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,3.736111111111111,средний рейтинг
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,3.3026315789473686,средний рейтинг
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,2.6666666666666665,средний рейтинг
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,3.1666666666666665,средний рейтинг
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,1.0,низкий рейтинг
2165,Your Friends and Neighbors (1998),Comedy|Drama,3.9285714285714284,средний рейтинг
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,3.6875,средний рейтинг
2167,Blade (1998),Action|Horror|Thriller,3.310344827586207,средний рейтинг
2168,Dance with Me (1998),Drama|Romance,3.375,средний рейтинг
2169,Dead Man on Campus (1998),Comedy,2.75,средний рейтинг
2170,Wrongfully Accused (1998),Action|Comedy,3.0,средний рейтинг
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,3.875,средний рейтинг
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.5,средний рейтинг
2174,Beetlejuice (1988),Comedy|Fantasy,3.4375,средний рейтинг
2176,Rope (1948),Crime|Drama|Thriller,3.8333333333333335,средний рейтинг
2177,Family Plot (1976),Comedy|Thriller,4.25,высокий рейтинг
2178,Frenzy (1972),Thriller,3.5555555555555554,средний рейтинг
2180,Torn Curtain (1966),Thriller,3.5,средний рейтинг
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,3.6,средний рейтинг
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,4.0,средний рейтинг
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,3.7222222222222223,средний рейтинг
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,3.6875,средний рейтинг
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,4.260869565217392,высокий рейтинг
2187,Stage Fright (1950),Mystery|Romance|Thriller,4.0,средний рейтинг
2188,54 (1998),Drama,2.6333333333333333,средний рейтинг
2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,4.0,средний рейтинг
2190,Why Do Fools Fall In Love? (1998),Drama,2.0,низкий рейтинг
2191,"Merry War, A (1997)",Comedy,0.5,низкий рейтинг
2193,Willow (1988),Action|Adventure|Fantasy,3.2023809523809526,средний рейтинг
2194,"Untouchables, The (1987)",Action|Crime|Drama,3.91025641025641,средний рейтинг
2195,Dirty Work (1998),Comedy,2.7857142857142856,средний рейтинг
2197,Firelight (1997),Drama,3.0,средний рейтинг
2200,Under Capricorn (1949),Drama,4.0,средний рейтинг
2201,"Paradine Case, The (1947)",Drama,4.5,высокий рейтинг
2202,Lifeboat (1944),Drama|War,4.363636363636363,высокий рейтинг
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,4.4,высокий рейтинг
2204,Saboteur (1942),Mystery|Thriller,4.166666666666667,высокий рейтинг
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,3.5,средний рейтинг
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,3.7,средний рейтинг
2207,Jamaica Inn (1939),Drama,4.0,средний рейтинг
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,4.071428571428571,высокий рейтинг
2210,Sabotage (1936),Thriller,4.0,средний рейтинг
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,4.0,средний рейтинг
2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller,3.5,средний рейтинг
2215,Rich and Strange (1931),Comedy|Romance,4.0,средний рейтинг
2219,Murder! (1930),Mystery|Thriller,4.0,средний рейтинг
2221,Blackmail (1929),Drama|Thriller,4.0,средний рейтинг
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,4.0,средний рейтинг
2231,Rounders (1998),Drama,3.8472222222222223,средний рейтинг
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,4.119047619047619,высокий рейтинг
2236,Simon Birch (1998),Drama,2.5625,средний рейтинг
2237,Without Limits (1998),Drama,2.0,низкий рейтинг
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.3333333333333335,средний рейтинг
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3.0,средний рейтинг
2240,My Bodyguard (1980),Drama,3.1538461538461537,средний рейтинг
2241,Class (1983),Comedy,2.8333333333333335,средний рейтинг
2243,Broadcast News (1987),Comedy|Drama|Romance,3.9444444444444446,средний рейтинг
2244,"Allnighter, The (1987)",Comedy|Romance,3.0,средний рейтинг
2245,Working Girl (1988),Comedy|Drama|Romance,3.56,средний рейтинг
2246,Stars and Bars (1988),Action|Comedy|Romance,2.0,низкий рейтинг
2247,Married to the Mob (1988),Comedy,3.40625,средний рейтинг
2248,Say Anything... (1989),Comedy|Drama|Romance,3.9361702127659575,средний рейтинг
2249,My Blue Heaven (1990),Comedy,3.4615384615384617,средний рейтинг
2250,Men Don't Leave (1990),Drama,3.2,средний рейтинг
2252,Hero (1992),Comedy|Drama,3.5384615384615383,средний рейтинг
2253,Toys (1992),Comedy|Fantasy,2.75,средний рейтинг
2254,Choices (1981),Drama,3.0,средний рейтинг
2255,Young Doctors in Love (1982),Comedy,2.4,средний рейтинг
2256,Parasite (1982),Horror|Sci-Fi,4.0,средний рейтинг
2257,No Small Affair (1984),Comedy|Romance,3.5,средний рейтинг
2259,Blame It on Rio (1984),Comedy|Romance,2.5,средний рейтинг
2260,Wisdom (1986),Crime|Drama,2.0,низкий рейтинг
2261,One Crazy Summer (1986),Comedy,3.75,средний рейтинг
2262,About Last Night... (1986),Comedy|Drama|Romance,2.7058823529411766,средний рейтинг
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,3.375,средний рейтинг
2264,We're No Angels (1989),Comedy|Crime,3.0,средний рейтинг
2265,Nothing But Trouble (1991),Adventure|Comedy,2.0,низкий рейтинг
2266,"Butcher's Wife, The (1991)",Comedy|Romance,2.6666666666666665,средний рейтинг
2267,Mortal Thoughts (1991),Mystery|Thriller,4.5,высокий рейтинг
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,3.861842105263158,средний рейтинг
2269,Indecent Proposal (1993),Drama|Romance,2.7,средний рейтинг
2271,Permanent Midnight (1998),Drama,3.625,средний рейтинг
2272,One True Thing (1998),Drama,3.7,средний рейтинг
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,3.558139534883721,средний рейтинг
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.1666666666666665,средний рейтинг
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,3.0,средний рейтинг
2278,Ronin (1998),Action|Crime|Thriller,3.5625,средний рейтинг
2279,Urban Legend (1998),Horror|Thriller,3.409090909090909,средний рейтинг
2280,Clay Pigeons (1998),Crime,3.5,средний рейтинг
2282,Pecker (1998),Comedy|Drama,3.2857142857142856,средний рейтинг
2283,"Sheltering Sky, The (1990)",Drama,4.0,средний рейтинг
2284,Bandit Queen (1994),Drama,5.0,высокий рейтинг
2285,If.... (1968),Drama,3.3333333333333335,средний рейтинг
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1.6666666666666667,низкий рейтинг
2287,Them! (1954),Horror|Sci-Fi|Thriller,3.5,средний рейтинг
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.9242424242424243,средний рейтинг
2289,"Player, The (1992)",Comedy|Crime|Drama,4.204545454545454,высокий рейтинг
2290,Stardust Memories (1980),Comedy|Drama,3.25,средний рейтинг
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,3.848314606741573,средний рейтинг
2292,Overnight Delivery (1998),Comedy|Romance,4.0,средний рейтинг
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,3.2735849056603774,средний рейтинг
2295,"Impostors, The (1998)",Comedy,4.0,средний рейтинг
2296,"Night at the Roxbury, A (1998)",Comedy,2.5625,средний рейтинг
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,3.0384615384615383,средний рейтинг
2300,"Producers, The (1968)",Comedy,4.212121212121212,высокий рейтинг
2301,History of the World: Part I (1981),Comedy|Musical,3.6666666666666665,средний рейтинг
2302,My Cousin Vinny (1992),Comedy,3.5526315789473686,средний рейтинг
2303,Nashville (1975),Drama|Musical,4.023809523809524,высокий рейтинг
2304,Love Is the Devil (1998),Drama,4.25,высокий рейтинг
2305,Slam (1998),Drama,4.5,высокий рейтинг
2306,Holy Man (1998),Comedy,2.8,средний рейтинг
2307,One Tough Cop (1998),Action|Crime,4.0,средний рейтинг
2310,"Mighty, The (1998)",Drama,4.0,средний рейтинг
2311,2010: The Year We Make Contact (1984),Sci-Fi,3.3333333333333335,средний рейтинг
2312,Children of a Lesser God (1986),Drama,3.7333333333333334,средний рейтинг
2313,"Elephant Man, The (1980)",Drama,3.857142857142857,средний рейтинг
2314,Beloved (1998),Drama,3.5,средний рейтинг
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,3.0,средний рейтинг
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,2.7857142857142856,средний рейтинг
2318,Happiness (1998),Comedy|Drama,4.326086956521739,высокий рейтинг
2320,Apt Pupil (1998),Drama|Thriller,2.75,средний рейтинг
2321,Pleasantville (1998),Comedy|Drama|Fantasy,3.625,средний рейтинг
2322,Soldier (1998),Action|Sci-Fi|War,3.0,средний рейтинг
2323,"Cruise, The (1998)",Documentary,2.0,низкий рейтинг
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,4.025252525252525,высокий рейтинг
2325,Orgazmo (1997),Comedy,3.625,средний рейтинг
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,3.9,средний рейтинг
2328,Vampires (1998),Horror|Western,3.5,средний рейтинг
2329,American History X (1998),Crime|Drama,4.0233644859813085,высокий рейтинг
2330,Hands on a Hard Body (1996),Comedy|Documentary,4.666666666666667,высокий рейтинг
2331,Living Out Loud (1998),Comedy|Drama|Romance,3.7777777777777777,средний рейтинг
2333,Gods and Monsters (1998),Drama,3.608695652173913,средний рейтинг
2334,"Siege, The (1998)",Action|Thriller,3.34375,средний рейтинг
2335,"Waterboy, The (1998)",Comedy,3.3076923076923075,средний рейтинг
2336,Elizabeth (1998),Drama,3.7291666666666665,средний рейтинг
2337,Velvet Goldmine (1998),Drama,3.5833333333333335,средний рейтинг
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.5,средний рейтинг
2339,I'll Be Home For Christmas (1998),Comedy|Romance,3.0,средний рейтинг
2340,Meet Joe Black (1998),Romance,2.9347826086956523,средний рейтинг
2342,Hard Core Logo (1996),Comedy|Drama,3.0,средний рейтинг
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,4.333333333333333,высокий рейтинг
2345,Desert Bloom (1986),Drama,3.75,средний рейтинг
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,3.0714285714285716,средний рейтинг
2347,"Pope of Greenwich Village, The (1984)",Drama,3.3333333333333335,средний рейтинг
2348,Sid and Nancy (1986),Drama,3.4545454545454546,средний рейтинг
2349,Mona Lisa (1986),Comedy|Thriller,3.772727272727273,средний рейтинг
2350,Heart Condition (1990),Comedy,3.0,средний рейтинг
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,3.857142857142857,средний рейтинг
2352,"Big Chill, The (1983)",Comedy|Drama,3.7777777777777777,средний рейтинг
2353,Enemy of the State (1998),Action|Thriller,3.4776119402985075,средний рейтинг
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,2.5,средний рейтинг
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.6095238095238096,средний рейтинг
2356,Celebrity (1998),Comedy,3.15,средний рейтинг
2357,Central Station (Central do Brasil) (1998),Drama,4.318181818181818,высокий рейтинг
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,4.133333333333334,высокий рейтинг
2360,"Celebration, The (Festen) (1998)",Drama,3.3636363636363638,средний рейтинг
2361,Pink Flamingos (1972),Comedy,3.8125,средний рейтинг
2362,Glen or Glenda (1953),Drama,2.75,средний рейтинг
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,3.8636363636363638,средний рейтинг
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,2.75,средний рейтинг
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.8,средний рейтинг
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,3.9347826086956523,средний рейтинг
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.727272727272727,средний рейтинг
2368,King Kong Lives (1986),Adventure|Sci-Fi,2.6666666666666665,средний рейтинг
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,2.9714285714285715,средний рейтинг
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.3333333333333335,средний рейтинг
2371,Fletch (1985),Comedy|Crime|Mystery,3.375,средний рейтинг
2372,Fletch Lives (1989),Comedy,2.5,средний рейтинг
2373,Red Sonja (1985),Action|Adventure|Fantasy,2.5833333333333335,средний рейтинг
2374,Gung Ho (1986),Comedy|Drama,3.1875,средний рейтинг
2375,"Money Pit, The (1986)",Comedy,2.7045454545454546,средний рейтинг
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,3.1842105263157894,средний рейтинг
2377,Lifeforce (1985),Horror|Sci-Fi,2.5,средний рейтинг
2378,Police Academy (1984),Comedy|Crime,2.6363636363636362,средний рейтинг
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,2.4210526315789473,средний рейтинг
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,1.8333333333333333,низкий рейтинг
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,1.9642857142857142,низкий рейтинг
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,1.8076923076923077,низкий рейтинг
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,1.7083333333333333,низкий рейтинг
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,3.1166666666666667,средний рейтинг
2385,Home Fries (1998),Comedy|Romance,2.25,средний рейтинг
2386,Jerry Springer: Ringmaster (1998),Comedy|Drama,3.0,средний рейтинг
2387,Very Bad Things (1998),Comedy|Crime,3.0384615384615383,средний рейтинг
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,4.0,средний рейтинг
2389,Psycho (1998),Crime|Horror|Thriller,2.6923076923076925,средний рейтинг
2390,Little Voice (1998),Comedy,3.409090909090909,средний рейтинг
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.7580645161290325,средний рейтинг
2392,Jack Frost (1998),Children|Comedy|Drama,1.85,низкий рейтинг
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,3.4705882352941178,средний рейтинг
2394,"Prince of Egypt, The (1998)",Animation|Musical,3.5142857142857142,средний рейтинг
2395,Rushmore (1998),Comedy|Drama,3.963235294117647,средний рейтинг
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,3.9669421487603307,средний рейтинг
2397,Mass Appeal (1984),Drama,3.5,средний рейтинг
2398,Miracle on 34th Street (1947),Comedy|Drama,3.659090909090909,средний рейтинг
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,2.25,средний рейтинг
2400,Prancer (1989),Children|Drama|Fantasy,2.0,низкий рейтинг
2401,Pale Rider (1985),Western,3.642857142857143,средний рейтинг
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2.5357142857142856,средний рейтинг
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,3.4722222222222223,средний рейтинг
2404,Rambo III (1988),Action|Adventure|Thriller|War,2.230769230769231,средний рейтинг
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.3225806451612905,средний рейтинг
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.5846153846153848,средний рейтинг
2407,Cocoon (1985),Comedy|Sci-Fi,3.2093023255813953,средний рейтинг
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,2.4375,средний рейтинг
2409,Rocky II (1979),Action|Drama,3.4705882352941178,средний рейтинг
2410,Rocky III (1982),Action|Drama,3.0714285714285716,средний рейтинг
2411,Rocky IV (1985),Action|Drama,2.8333333333333335,средний рейтинг
2412,Rocky V (1990),Action|Drama,2.6315789473684212,средний рейтинг
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,3.1315789473684212,средний рейтинг
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,3.3333333333333335,средний рейтинг
2415,Violets Are Blue... (1986),Drama|Romance,4.0,средний рейтинг
2416,Back to School (1986),Comedy,2.7142857142857144,средний рейтинг
2417,Heartburn (1986),Comedy|Drama,3.0,средний рейтинг
2418,Nothing in Common (1986),Comedy,3.5,средний рейтинг
2419,Extremities (1986),Drama|Thriller,3.0,средний рейтинг
2420,"Karate Kid, The (1984)",Drama,3.3684210526315788,средний рейтинг
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.574074074074074,средний рейтинг
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,2.236842105263158,средний рейтинг
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.74,средний рейтинг
2424,You've Got Mail (1998),Comedy|Romance,3.2416666666666667,средний рейтинг
2425,"General, The (1998)",Crime,3.6,средний рейтинг
2427,"Thin Red Line, The (1998)",Action|Drama|War,3.3472222222222223,средний рейтинг
2428,"Faculty, The (1998)",Horror|Sci-Fi,2.590909090909091,средний рейтинг
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,3.0,средний рейтинг
2430,Mighty Joe Young (1949),Adventure|Children|Drama,3.8,средний рейтинг
2431,Patch Adams (1998),Comedy|Drama,3.107142857142857,средний рейтинг
2432,Stepmom (1998),Drama,3.9,средний рейтинг
2433,"Civil Action, A (1998)",Drama,3.1578947368421053,средний рейтинг
2434,Down in the Delta (1998),Drama,3.75,средний рейтинг
2435,Hurlyburly (1998),Drama,3.0,средний рейтинг
2436,Tea with Mussolini (1999),Comedy|Drama|War,3.5,средний рейтинг
2437,Wilde (1997),Drama,3.0,средний рейтинг
2438,Outside Ozona (1998),Comedy|Drama|Thriller,4.0,средний рейтинг
2439,Affliction (1997),Drama,3.4,средний рейтинг
2440,Another Day in Paradise (1998),Drama,4.0,средний рейтинг
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,3.0,средний рейтинг
2442,Hilary and Jackie (1998),Drama,4.0,средний рейтинг
2443,Playing by Heart (1998),Drama|Romance,4.0,средний рейтинг
2445,At First Sight (1999),Drama,2.625,средний рейтинг
2446,In Dreams (1999),Horror|Thriller,1.4,низкий рейтинг
2447,Varsity Blues (1999),Comedy|Drama,2.923076923076923,средний рейтинг
2448,Virus (1999),Horror|Sci-Fi,2.0,низкий рейтинг
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,2.0,низкий рейтинг
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,1.7916666666666667,низкий рейтинг
2451,"Gate, The (1987)",Horror,3.8333333333333335,средний рейтинг
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,3.2857142857142856,средний рейтинг
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,3.6785714285714284,средний рейтинг
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,3.393617021276596,средний рейтинг
2456,"Fly II, The (1989)",Horror|Sci-Fi,2.2142857142857144,средний рейтинг
2457,Running Scared (1986),Action|Comedy,3.2,средний рейтинг
2458,Armed and Dangerous (1986),Comedy|Crime,3.0,средний рейтинг
2459,"Texas Chainsaw Massacre, The (1974)",Horror,3.5,средний рейтинг
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,3.4,средний рейтинг
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,3.25,средний рейтинг
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,2.125,средний рейтинг
2463,Ruthless People (1986),Comedy,3.725,средний рейтинг
2464,Trick or Treat (1986),Horror,2.5,средний рейтинг
2465,Deadly Friend (1986),Horror,4.0,средний рейтинг
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,4.239130434782608,высокий рейтинг
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.966666666666667,средний рейтинг
2469,Peggy Sue Got Married (1986),Comedy|Drama,3.3181818181818183,средний рейтинг
2470,Crocodile Dundee (1986),Adventure|Comedy,3.2333333333333334,средний рейтинг
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,2.6136363636363638,средний рейтинг
2472,Tough Guys (1986),Comedy,3.25,средний рейтинг
